trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
86,7.79,-6.62,0,True,0,1271.64888381958
87,15.23,-26.14,0,True,0,1296.5140342712402
88,20.19,-19.64,0,True,0,1576.3487815856934
89,10.27,-26.14,0,True,0,1235.8109951019287
90,17.71,-13.13,0,True,0,1556.9181442260742
91,2.83,-29.4,0,True,0,1705.683946609497
92,12.75,-16.38,0,True,0,1085.1280689239502
93,5.31,-0.12,0,False,5.31,2195.2719688415527
94,22.67,-3.37,0,False,-3.37,1307.9018592834473
95,25.15,-29.4,0,True,0,1230.9658527374268
96,7.79,-26.14,0,True,0,1359.442949295044
97,22.67,-29.4,0,True,0,1369.6980476379395
98,5.31,-16.38,0,True,0,1050.8310794830322
99,25.15,-3.37,0,False,25.15,1311.4039897918701
100,25.15,-0.12,0,False,25.15,1354.0310859680176
101,12.75,-26.14,0,True,0,942.1291351318359
102,12.75,-6.62,0,True,0,1672.546148300171
103,12.75,-9.88,0,True,0,1027.419090270996
104,10.27,-32.65,0,True,0,1062.972068786621
105,5.31,-19.64,0,True,0,1226.337194442749
106,15.23,-3.37,0,True,0,4124.783992767334
107,22.67,-16.38,0,True,0,1322.8051662445068
108,5.31,-13.13,0,True,0,1490.0660514831543
109,2.83,-26.14,0,True,0,1387.7129554748535
110,25.15,-22.89,0,True,0,1438.7331008911133
111,12.75,-32.65,0,True,0,1200.9780406951904
112,12.75,-19.64,0,True,0,1240.757942199707
113,15.23,-13.13,0,True,0,1122.502088546753
114,20.19,-13.13,0,True,0,1001.6748905181885
115,0.35,-0.12,0,True,0,1266.4518356323242
116,0.35,-29.4,0,True,0,1045.5069541931152
117,10.27,-22.89,0,True,0,805.0949573516846
118,7.79,-9.88,0,True,0,3064.411163330078
119,20.19,-9.88,0,False,-9.88,1740.1041984558105
120,15.23,-19.64,0,True,0,1043.9529418945312
121,10.27,-13.13,0,True,0,1441.5340423583984
