trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
101,24.35,-9.36,0,False,24.35,1903.965950012207
102,21.97,-7.14,0,False,21.97,1195.3630447387695
103,21.97,-20.47,0,True,0,1010.4429721832275
104,5.31,-18.25,0,True,0,1204.218864440918
105,7.69,-18.25,0,True,0,878.5490989685059
106,24.35,-2.7,0,False,-2.7,1240.1459217071533
107,0.55,-2.7,0,True,0,1601.7839908599854
108,7.69,-16.03,0,True,0,1834.6450328826904
109,0.55,-7.14,0,True,0,1095.6850051879883
110,12.45,-22.69,0,True,0,1306.142807006836
111,0.55,-13.8,0,True,0,1815.2720928192139
112,17.21,-18.25,0,True,0,1142.970085144043
113,5.31,-2.7,0,True,0,909.1598987579346
114,10.07,-18.25,0,True,0,1185.7860088348389
115,14.83,-2.7,0,False,-2.7,1654.006004333496
116,10.07,-20.47,0,True,0,1474.5190143585205
117,10.07,-2.7,0,False,-2.7,1382.9641342163086
118,12.45,-7.14,0,False,12.45,5278.079986572266
119,14.83,-11.58,0,True,0,1224.4160175323486
120,17.21,-24.91,0,True,0,1178.102970123291
121,17.21,-4.92,0,False,-4.92,1273.941993713379
